"","Gn1","Gn2","interaction"
"2577","Coleoptera","Curculionidae","parasiteOf"
"2578","Coleoptera","Cychrus","preyedUponBy"
"2579","Coleoptera","Cychrus","preysOn"
"2580","Coleoptera","Cychrus","eatenBy"
"2581","Coleoptera","Drusilla","preysOn"
"2582","Coleoptera","Drusilla","eatenBy"
"2583","Coleoptera","Drusilla","ecologicallyRelatedTo"
"2584","Coleoptera","Drusilla","interactsWith"
"2585","Coleoptera","Leiodinae","interactsWith"
"2586","Coleoptera","Leiodinae","preysOn"
"2587","Coleoptera","Leiodinae","hasHost"
"2588","Coleoptera","Leiodinae","ecologicallyRelatedTo"
"2589","Coleoptera","Leiodinae","eats"
"2590","Coleoptera","Leistus","preysOn"
"2591","Coleoptera","Leistus","interactsWith"
"2592","Coleoptera","Leistus","eatenBy"
"2593","Coleoptera","Leistus","preyedUponBy"
"2594","Coleoptera","Myas","hasHost"
"2595","Coleoptera","Nicrophorus","hasHost"
"2596","Coleoptera","Nicrophorus","interactsWith"
"2597","Coleoptera","Onthophagus","interactsWith"
"2598","Coleoptera","Onthophagus","hasHost"
"2599","Coleoptera","Osorius","hasHost"
"2600","Coleoptera","Osorius","interactsWith"
"2601","Coleoptera","Philonthus","preyedUponBy"
"2602","Coleoptera","Philonthus","eatenBy"
"2603","Coleoptera","Philonthus","preysOn"
"2604","Coleoptera","Philonthus","interactsWith"
"2605","Coleoptera","Philonthus","hasHost"
"2606","Coleoptera","Platydracus","preyedUponBy"
"2607","Coleoptera","Platydracus","eats"
"2608","Coleoptera","Platydracus","preysOn"
"2609","Coleoptera","Pselaphinae","preysOn"
"2610","Coleoptera","Pselaphinae","hasHost"
"2611","Coleoptera","Pselaphinae","interactsWith"
"2612","Coleoptera","Pselaphinae","visitsFlowersOf"
"2613","Coleoptera","Pselaphinae","preyedUponBy"
"2614","Coleoptera","Pterostichus","preysOn"
"2615","Coleoptera","Pterostichus","preyedUponBy"
"2616","Coleoptera","Pterostichus","eatenBy"
"2617","Coleoptera","Pterostichus","hasHost"
"2618","Coleoptera","Pterostichus","interactsWith"
"2619","Coleoptera","Scolytidae","preysOn"
"2620","Coleoptera","Scolytidae","hasHost"
"2621","Coleoptera","Scydmaenidae","preysOn"
"2622","Coleoptera","Silpha","preysOn"
"2623","Coleoptera","Silphini","preysOn"
"2624","Coleoptera","Silphini","interactsWith"
"2625","Coleoptera","Silphini","hasHost"
"2626","Coleoptera","Sphaeridiinae","preysOn"
"2627","Coleoptera","Sphaeridiinae","eats"
"2628","Coleoptera","Sphaeridiinae","interactsWith"
"2629","Coleoptera","Sphaeridiinae","hasHost"
"2630","Coleoptera","Sphaeridiinae","eatenBy"
"2631","Coleoptera","Sphaeridiinae","preyedUponBy"
"2632","Coleoptera","Sphaeridiinae","ecologicallyRelatedTo"
"2633","Coleoptera","Staphylinidae","parasiteOf"
"2634","Coleoptera","Staphylinidae","preysOn"
"2635","Coleoptera","Staphylinidae","preyedUponBy"
"2636","Coleoptera","Staphylinidae","interactsWith"
"2637","Coleoptera","Staphylinidae","eats"
"2638","Coleoptera","Staphylinidae","hostOf"
"2639","Coleoptera","Staphylinidae","eatenBy"
"2640","Coleoptera","Staphylinidae","hasHost"
"2641","Coleoptera","Staphylinus","preyedUponBy"
"2642","Coleoptera","Staphylinus","interactsWith"
"2643","Coleoptera","Staphylinus","eatenBy"
"2644","Coleoptera","Synuchus","preysOn"
"2645","Coleoptera","Synuchus","preyedUponBy"
"2646","Coleoptera","Synuchus","hasHost"
"2647","Coleoptera","Tachinus","preyedUponBy"
"2648","Coleoptera","Tachinus","hasHost"
"2649","Coleoptera","Tachinus","preysOn"
"2650","Curculionidae","Cychrus","preyedUponBy"
"2651","Curculionidae","Drusilla","eatenBy"
"2652","Curculionidae","Leiodinae","interactsWith"
"2653","Curculionidae","Leistus","interactsWith"
"2654","Curculionidae","Leistus","eatenBy"
"2655","Curculionidae","Philonthus","preyedUponBy"
"2656","Curculionidae","Philonthus","interactsWith"
"2657","Curculionidae","Philonthus","eatenBy"
"2658","Curculionidae","Platydracus","preyedUponBy"
"2659","Curculionidae","Platydracus","eats"
"2660","Curculionidae","Pterostichus","preyedUponBy"
"2661","Curculionidae","Pterostichus","eatenBy"
"2662","Curculionidae","Scolytidae","hasHost"
"2663","Curculionidae","Staphylinidae","hostOf"
"2664","Curculionidae","Staphylinidae","eatenBy"
"2665","Curculionidae","Staphylinidae","preyedUponBy"
"2666","Curculionidae","Staphylinidae","interactsWith"
"2667","Curculionidae","Staphylinidae","eats"
"2668","Curculionidae","Staphylinidae","adjacentTo"
"2669","Curculionidae","Staphylinus","interactsWith"
"2670","Curculionidae","Staphylinus","eatenBy"
"2671","Curculionidae","Synuchus","preyedUponBy"
"2672","Curculionidae","Tachinus","preyedUponBy"
"2673","Cychrus","Pterostichus","preysOn"
"2674","Cychrus","Staphylinidae","preysOn"
"2675","Drusilla","Leiodinae","eats"
"2676","Drusilla","Philonthus","preyedUponBy"
"2677","Drusilla","Platydracus","preyedUponBy"
"2678","Drusilla","Pterostichus","preyedUponBy"
"2679","Drusilla","Staphylinidae","interactsWith"
"2680","Drusilla","Staphylinidae","eats"
"2681","Drusilla","Staphylinidae","preyedUponBy"
"2682","Drusilla","Synuchus","preyedUponBy"
"2683","Leiodinae","Philonthus","preyedUponBy"
"2684","Leiodinae","Pterostichus","preyedUponBy"
"2685","Leiodinae","Staphylinidae","eatenBy"
"2686","Leiodinae","Staphylinidae","preyedUponBy"
"2687","Leiodinae","Synuchus","preyedUponBy"
"2688","Leiodinae","Tachinus","preyedUponBy"
"2689","Leistus","Philonthus","preyedUponBy"
"2690","Leistus","Platydracus","preyedUponBy"
"2691","Leistus","Staphylinidae","preysOn"
"2692","Leistus","Staphylinidae","preyedUponBy"
"2693","Philonthus","Platydracus","preyedUponBy"
"2694","Philonthus","Pterostichus","preysOn"
"2695","Philonthus","Pterostichus","preyedUponBy"
"2696","Philonthus","Sphaeridiinae","eats"
"2697","Philonthus","Sphaeridiinae","interactsWith"
"2698","Philonthus","Sphaeridiinae","preysOn"
"2699","Philonthus","Staphylinidae","preysOn"
"2700","Philonthus","Staphylinidae","preyedUponBy"
"2701","Philonthus","Staphylinidae","interactsWith"
"2702","Philonthus","Staphylinidae","eats"
"2703","Philonthus","Synuchus","preysOn"
"2704","Philonthus","Tachinus","preysOn"
"2705","Platydracus","Pterostichus","preysOn"
"2706","Platydracus","Staphylinidae","preysOn"
"2707","Platydracus","Staphylinidae","preyedUponBy"
"2708","Platydracus","Synuchus","preysOn"
"2709","Platydracus","Tachinus","preysOn"
"2710","Pselaphinae","Staphylinidae","preyedUponBy"
"2711","Pselaphinae","Staphylinidae","preysOn"
"2712","Pterostichus","Scolytidae","preysOn"
"2713","Pterostichus","Scydmaenidae","preysOn"
"2714","Pterostichus","Sphaeridiinae","preysOn"
"2715","Pterostichus","Staphylinidae","preysOn"
"2716","Pterostichus","Staphylinidae","preyedUponBy"
"2717","Pterostichus","Staphylinus","preyedUponBy"
"2718","Scolytidae","Staphylinidae","preyedUponBy"
"2719","Scydmaenidae","Staphylinidae","preyedUponBy"
"2720","Scydmaenidae","Tachinus","preyedUponBy"
"2721","Silpha","Staphylinidae","preyedUponBy"
"2722","Silphini","Staphylinidae","preyedUponBy"
"2723","Silphini","Staphylinidae","interactsWith"
"2724","Sphaeridiinae","Staphylinidae","eatenBy"
"2725","Sphaeridiinae","Staphylinidae","preyedUponBy"
"2726","Sphaeridiinae","Staphylinidae","interactsWith"
"2727","Sphaeridiinae","Staphylinidae","preysOn"
"2728","Sphaeridiinae","Staphylinidae","eats"
"2729","Sphaeridiinae","Synuchus","preyedUponBy"
"2730","Sphaeridiinae","Tachinus","preyedUponBy"
"2731","Staphylinidae","Staphylinus","preyedUponBy"
"2732","Staphylinidae","Synuchus","preysOn"
"2733","Staphylinidae","Synuchus","preyedUponBy"
"2734","Staphylinidae","Tachinus","preysOn"
"2735","Staphylinidae","Tachinus","preyedUponBy"
"2736","Synuchus","Tachinus","preysOn"
"2737","Erynnis","Lysandra","interactsWith"
"2738","Erynnis","Polyommatus","interactsWith"
"2739","Lasiommata","Melanargia","interactsWith"
"2740","Lycaena","Polyommatus","interactsWith"
"2741","Lysandra","Polyommatus","interactsWith"
"2742","Clethrionomys","Microtus","interactsWith"
"2743","Clethrionomys","Microtus","hasHost"
"2744","Clethrionomys","Microtus","parasiteOf"
"2745","Microtus","Sorex","interactsWith"
"2746","Microtus","Tamias","interactsWith"
"2747","Sorex","Zapus","interactsWith"
"2748","Blue","Catharus","eatenBy"
"2749","Catharus","Hylocichla","interactsWith"
"2750","Eastern","wood","adjacentTo"
"2751","Eastern","wood","adjacentTo"
"2752","Eastern","wood","adjacentTo"
"2753","Eastern","wood","adjacentTo"
"2754","Eastern","wood","adjacentTo"
"2755","Eastern","wood","adjacentTo"
"2756","Eastern","wood","adjacentTo"
"2757","Eastern","wood","adjacentTo"
"2758","Eastern","wood","adjacentTo"
"2759","Eastern","wood","adjacentTo"
"2760","Eastern","wood","adjacentTo"
"2761","Eastern","wood","adjacentTo"
"2762","Eastern","wood","adjacentTo"
"2763","Eastern","wood","adjacentTo"
"2764","Eastern","wood","adjacentTo"
"2765","Eastern","wood","adjacentTo"
"2766","Eastern","wood","adjacentTo"
"2767","Eastern","wood","adjacentTo"
"2768","Eastern","wood","adjacentTo"
"2769","Eastern","wood","adjacentTo"
"2770","Eastern","White","hasHost"
"2771","Calidris","Charadrius","interactsWith"
"2772","Calidris","Pluvialis","interactsWith"
"2773","Charadrius","Philomachus","interactsWith"
"2774","Charadrius","Pluvialis","interactsWith"
"2775","Lagopus","Oenanthe","eats"
"2776","Lagopus","Philomachus","eats"
"2777","Lagopus","Pluvialis","eats"
"2778","Anthus","Cuculus","hostOf"
"2779","Carpodacus","Muscicapa","flowersVisitedBy"
"2780","Carpodacus","Oriolus","flowersVisitedBy"
"2781","Cuculus","Erithacus","eats"
"2782","Cuculus","Ficedula","eats"
"2783","Cuculus","Fringilla","hasHost"
"2784","Cuculus","Fringilla","parasiteOf"
"2785","Cuculus","Hippolais","eats"
"2786","Cuculus","Muscicapa","eats"
"2787","Cuculus","Phoenicurus","hasHost"
"2788","Cuculus","Phoenicurus","eats"
"2789","Cuculus","Phylloscopus","hasHost"
"2790","Cuculus","Sylvia","eats"
"2791","Dendrocopos","Erithacus","eats"
"2792","Dendrocopos","Ficedula","eats"
"2793","Dendrocopos","Fringilla","eats"
"2794","Dendrocopos","Fringilla","preysOn"
"2795","Dendrocopos","Muscicapa","eats"
"2796","Dendrocopos","Parus","eats"
"2797","Dendrocopos","Phoenicurus","eats"
"2798","Dendrocopos","Phylloscopus","eats"
"2799","Dendrocopos","Poecile","eats"
"2800","Dendrocopos","Sylvia","preysOn"
"2801","Dendrocopos","Sylvia","eats"
"2802","Dendrocopos","Turdus","eats"
"2803","Dendrocopos","Turdus","preysOn"
"2804","Parus","Poecile","interactsWith"
"2805","Cyanistes","Dendrocopos","eatenBy"
"2806","Cyanistes","Parus","hasHost"
"2807","Cyanistes","Parus","interactsWith"
"2808","Alauda","Buteo","eatenBy"
"2809","Alauda","Corvus","eatenBy"
"2810","Buteo","Gallinula","preysOn"
"2811","Buteo","Gallinula","eats"
"2812","Buteo","Haematopus","eats"
"2813","Buteo","Vanellus","eats"
"2814","Corvus","Emberiza","eats"
"2815","Corvus","Emberiza","preyedUponBy"
"2816","Corvus","Gallinula","eats"
"2817","Corvus","Gallinula","interactsWith"
"2818","Corvus","Haematopus","eats"
"2819","Corvus","Oenanthe","eats"
"2820","Corvus","Prunella","eats"
"2821","Corvus","Vanellus","eats"
"2822","Corvus","Vanellus","interactsWith"
"2823","Sturnus","Vanellus","interactsWith"
"2824","Anas","Aythya","interactsWith"
"2825","Aristida","Ephedra","interactsWith"
"2826","Chamaesyce","Machaeranthera","interactsWith"
"2827","Dasyochloa","Ephedra","interactsWith"
"2828","Ephedra","Gaura","interactsWith"
"2829","Ephedra","Gutierrezia","interactsWith"
"2830","Ephedra","Opuntia","interactsWith"
"2831","Ephedra","Sphaeralcea","interactsWith"
"2832","Ephedra","Yucca","interactsWith"
"2833","Machaeranthera","Yucca","interactsWith"
"2834","Salsola","Sphaeralcea","interactsWith"
"2835","Sphaeralcea","Zinnia","interactsWith"
"2836","Chenopodium","Lepidium","interactsWith"
"2837","Chenopodium","Polygonum","interactsWith"
"2838","Corvus","Erithacus","eats"
"2839","Corvus","Ficedula","eats"
"2840","Corvus","Fringilla","eats"
"2841","Corvus","Phoenicurus","eats"
"2842","Corvus","Phylloscopus","eats"
"2843","Corvus","Pyrrhula","eats"
"2844","Corvus","Pyrrhula","preysOn"
"2845","Parus","Pyrrhula","interactsWith"
"2846","Prunella","Pyrrhula","eatenBy"
"2847","Lagopus","Tetrao","eats"
"2848","Martes","Mustela","interactsWith"
"2849","Martes","Mustela","eatenBy"
"2850","Martes","Mustela","preyedUponBy"
"2851","Martes","Mustela","eats"
"2852","Martes","Vulpes","interactsWith"
"2853","Martes","Vulpes","eatenBy"
"2854","Martes","Vulpes","eats"
"2855","Mustela","Vulpes","interactsWith"
"2856","Mustela","Vulpes","eatenBy"
"2857","Chaetodipus","Neotoma","interactsWith"
"2858","Melanerpes","Patagioenas","interactsWith"
"2859","Coenagrion","Ischnura","preyedUponBy"
"2860","Coenagrion","Lestes","eats"
"2861","Coenagrion","Lestes","eatenBy"
"2862","Coenagrion","Lestes","preysOn"
"2863","Coenagrion","Lestes","preyedUponBy"
"2864","Coenagrion","Sympetrum","preyedUponBy"
"2865","Ischnura","Lestes","eatenBy"
"2866","Ischnura","Lestes","preyedUponBy"
"2867","Ischnura","Lestes","interactsWith"
"2868","Ischnura","Libellula","interactsWith"
"2869","Ischnura","Sympetrum","interactsWith"
"2870","Lestes","Libellula","eatenBy"
"2871","Lestes","Libellula","preyedUponBy"
"2872","Lestes","Libellula","interactsWith"
"2873","Lestes","Sympetrum","eatenBy"
"2874","Lestes","Sympetrum","preyedUponBy"
"2875","Lestes","Sympetrum","interactsWith"
"2876","Libellula","Sympetrum","interactsWith"
"2877","Libellula","Sympetrum","preysOn"
"2878","Chlidonias","Haematopus","eatenBy"
"2879","Chlidonias","Larus","eatenBy"
"2880","Chlidonias","Larus","interactsWith"
"2881","Chlidonias","Sterna","interactsWith"
"2882","Haematopus","Larus","interactsWith"
"2883","Haematopus","Larus","eats"
"2884","Haematopus","Larus","eatenBy"
"2885","Haematopus","Phalacrocorax","interactsWith"
"2886","Haematopus","Sterna","eats"
"2887","Larus","Pelecanus","interactsWith"
"2888","Larus","Pelecanus","eats"
"2889","Larus","Phalacrocorax","eats"
"2890","Larus","Phalacrocorax","interactsWith"
"2891","Larus","Phalacrocorax","preysOn"
"2892","Larus","Sterna","interactsWith"
"2893","Larus","Sterna","eats"
"2894","Pelecanus","Phalacrocorax","interactsWith"
"2895","Pelecanus","Sterna","interactsWith"
"2896","Ambrosia","Aristida","interactsWith"
"2897","Ambrosia","Opuntia","interactsWith"
"2898","Ambrosia","Scutellaria","pollinates"
"2899","Ambrosia","Scutellaria","mutualistOf"
"2900","Ambrosia","Sphaeralcea","interactsWith"
"2901","Andropogon","Panicum","interactsWith"
"2902","Andropogon","Schizachyrium","interactsWith"
"2903","Arenaria","Aristida","hasHost"
"2904","Arenaria","Aster","interactsWith"
"2905","Arenaria","Aster","eats"
"2906","Arenaria","Aster","visitsFlowersOf"
"2907","Arenaria","Aster","visits"
"2908","Arenaria","Bouteloua","hasHost"
"2909","Arenaria","Bouteloua","interactsWith"
"2910","Arenaria","Bouteloua","adjacentTo"
"2911","Arenaria","Cirsium","pollinates"
"2912","Arenaria","Cirsium","visitsFlowersOf"
"2913","Arenaria","Cirsium","visits"
"2914","Arenaria","Cirsium","interactsWith"
"2915","Arenaria","Lesquerella","interactsWith"
"2916","Arenaria","Schizachyrium","hasHost"
"2917","Arenaria","Solidago","eats"
"2918","Arenaria","Solidago","pollinates"
"2919","Arenaria","Solidago","visitsFlowersOf"
"2920","Arenaria","Solidago","hasHost"
"2921","Arenaria","Solidago","interactsWith"
"2922","Arenaria","Solidago","visits"
"2923","Arenaria","Sphaeralcea","interactsWith"
"2924","Arenaria","Sphaeralcea","visitsFlowersOf"
"2925","Arenaria","Sporobolus","hasHost"
"2926","Arenaria","Sporobolus","interactsWith"
"2927","Arenaria","Sporobolus","adjacentTo"
"2928","Aster","Solidago","interactsWith"
"2929","Bouteloua","Buchloe","interactsWith"
"2930","Bouteloua","Buchloe","hasHost"
"2931","Buchloe","Sporobolus","interactsWith"
"2932","Echinacea","Ratibida","interactsWith"
"2933","Liatris","Ratibida","interactsWith"
"2934","Opuntia","Scutellaria","interactsWith"
"2935","Acalypha","Salvia","adjacentTo"
"2936","Achillea","Agrostis","interactsWith"
"2937","Achillea","Antennaria","interactsWith"
"2938","Achillea","Artemisia","interactsWith"
"2939","Achillea","Astragalus","interactsWith"
"2940","Achillea","Bromus","interactsWith"
"2941","Achillea","Carex","interactsWith"
"2942","Achillea","Carex","flowersVisitedBy"
"2943","Achillea","Ceanothus","interactsWith"
"2944","Achillea","Cirsium","interactsWith"
"2945","Achillea","Cornus","interactsWith"
"2946","Achillea","Elymus","interactsWith"
"2947","Achillea","Geum","interactsWith"
"2948","Achillea","Helianthus","pollinatedBy"
"2949","Achillea","Hordeum","interactsWith"
"2950","Achillea","Juncus","interactsWith"
"2951","Achillea","Juniperus","interactsWith"
"2952","Achillea","Oenothera","interactsWith"
"2953","Achillea","Poa","interactsWith"
"2954","Achillea","Rosa","interactsWith"
"2955","Achillea","Rumex","interactsWith"
"2956","Achillea","Silene","interactsWith"
"2957","Achillea","Sisyrinchium","interactsWith"
"2958","Achillea","Solidago","interactsWith"
"2959","Achillea","Symphyotrichum","interactsWith"
"2960","Achillea","Vicia","interactsWith"
"2961","Achillea","Viola","interactsWith"
"2962","Ageratum","Euphorbia","hasHost"
"2963","Ageratum","Oxalis","pathogenOf"
"2964","Ageratum","Solanum","hasHost"
"2965","Ageratum","Solanum","pathogenOf"
"2966","Agrostis","Antennaria","interactsWith"
"2967","Agrostis","Artemisia","interactsWith"
"2968","Agrostis","Astragalus","interactsWith"
"2969","Agrostis","Bromus","interactsWith"
"2970","Agrostis","Bromus","hasHost"
"2971","Agrostis","Carex","interactsWith"
"2972","Agrostis","Celtis","interactsWith"
"2973","Agrostis","Cercis","interactsWith"
"2974","Agrostis","Cornus","interactsWith"
"2975","Agrostis","Eleocharis","interactsWith"
"2976","Agrostis","Elymus","interactsWith"
"2977","Agrostis","Elymus","hasHost"
"2978","Agrostis","Erigeron","interactsWith"
"2979","Agrostis","Geum","interactsWith"
"2980","Agrostis","Hieracium","interactsWith"
"2981","Agrostis","Juncus","interactsWith"
"2982","Agrostis","Juniperus","interactsWith"
"2983","Agrostis","Muhlenbergia","interactsWith"
"2984","Agrostis","Muhlenbergia","hasHost"
"2985","Agrostis","Plantago","interactsWith"
"2986","Agrostis","Poa","interactsWith"
"2987","Agrostis","Poa","hasHost"
"2988","Agrostis","Polygonum","interactsWith"
"2989","Agrostis","Rubus","interactsWith"
"2990","Agrostis","Rumex","interactsWith"
"2991","Agrostis","Silene","interactsWith"
"2992","Agrostis","Solidago","interactsWith"
"2993","Agrostis","Symphyotrichum","interactsWith"
"2994","Ambrosia","Brickellia","interactsWith"
"2995","Ambrosia","Cyperus","interactsWith"
"2996","Ambrosia","Euphorbia","interactsWith"
"2997","Ambrosia","Monarda","pollinates"
"2998","Ambrosia","Penstemon","pollinates"
"2999","Ambrosia","Penstemon","mutualistOf"
"3000","Ambrosia","Polygonum","interactsWith"
"3001","Ambrosia","Rhus","pollinates"
"3002","Ambrosia","Rhus","mutualistOf"
"3003","Ambrosia","Rosa","pollinates"
"3004","Ambrosia","Ruellia","pollinates"
"3005","Ambrosia","Ruellia","mutualistOf"
"3006","Ambrosia","Salvia","interactsWith"
"3007","Ambrosia","Ulmus","pollinates"
"3008","Ambrosia","Ulmus","mutualistOf"
"3009","Amorpha","Astragalus","hasHost"
"3010","Amorpha","Prunus","hasHost"
"3011","Amorpha","Prunus","eats"
"3012","Andropogon","Dichanthelium","interactsWith"
"3013","Andropogon","Juniperus","interactsWith"
"3014","Andropogon","Lithospermum","interactsWith"
"3015","Androsace","Artemisia","interactsWith"
"3016","Androsace","Carex","interactsWith"
"3017","Androsace","Poa","interactsWith"
"3018","Antennaria","Cornus","hasHost"
"3019","Antennaria","Cornus","interactsWith"
"3020","Antennaria","Geum","interactsWith"
"3021","Antennaria","Juncus","interactsWith"
"3022","Antennaria","Packera","interactsWith"
"3023","Antennaria","Prunus","hasHost"
"3024","Antennaria","Rubus","hasHost"
"3025","Antennaria","Silene","interactsWith"
"3026","Antennaria","Solanum","hasHost"
"3027","Antennaria","Solidago","interactsWith"
"3028","Antennaria","Symphyotrichum","interactsWith"
"3029","Antennaria","Ulmus","hasHost"
"3030","Antennaria","Viola","interactsWith"
"3031","Antennaria","Zanthoxylum","hasHost"
"3032","Aristida","Brickellia","interactsWith"
"3033","Aristida","Chloris","interactsWith"
"3034","Aristida","Eragrostis","interactsWith"
"3035","Aristida","Euphorbia","interactsWith"
"3036","Artemisia","Brickellia","adjacentTo"
"3037","Artemisia","Bromus","interactsWith"
"3038","Artemisia","Cirsium","interactsWith"
"3039","Artemisia","Cornus","interactsWith"
"3040","Artemisia","Draba","interactsWith"
"3041","Artemisia","Eleocharis","interactsWith"
"3042","Artemisia","Euphorbia","interactsWith"
"3043","Artemisia","Geranium","interactsWith"
"3044","Artemisia","Geum","interactsWith"
"3045","Artemisia","Hieracium","interactsWith"
"3046","Artemisia","Juncus","interactsWith"
"3047","Artemisia","Juniperus","interactsWith"
"3048","Artemisia","Linum","interactsWith"
"3049","Artemisia","Packera","interactsWith"
"3050","Artemisia","Plantago","interactsWith"
"3051","Artemisia","Polygonum","interactsWith"
"3052","Artemisia","Salvia","interactsWith"
"3053","Artemisia","Silene","interactsWith"
"3054","Artemisia","Solidago","interactsWith"
"3055","Artemisia","Symphoricarpos","interactsWith"
"3056","Artemisia","Symphyotrichum","interactsWith"
"3057","Artemisia","Tragia","eats"
"3058","Artemisia","Tragia","hasHost"
"3059","Asclepias","Cornus","interactsWith"
"3060","Asclepias","Croton","interactsWith"
"3061","Asclepias","Euphorbia","interactsWith"
"3062","Asclepias","Helianthus","adjacentTo"
"3063","Asclepias","Mirabilis","eatenBy"
"3064","Asclepias","Psoralea","interactsWith"
"3065","Asclepias","Rhus","interactsWith"
"3066","Astragalus","Bromus","interactsWith"
"3067","Astragalus","Cornus","interactsWith"
"3068","Astragalus","Draba","interactsWith"
"3069","Astragalus","Eleocharis","interactsWith"
"3070","Astragalus","Juncus","interactsWith"
"3071","Astragalus","Juniperus","interactsWith"
"3072","Astragalus","Packera","interactsWith"
"3073","Astragalus","Physalis","hostOf"
"3074","Astragalus","Plantago","interactsWith"
"3075","Astragalus","Polygonum","interactsWith"
"3076","Astragalus","Rosa","interactsWith"
"3077","Astragalus","Rubus","interactsWith"
"3078","Astragalus","Silene","interactsWith"
"3079","Astragalus","Symphyotrichum","interactsWith"
"3080","Baptisia","Echinacea","interactsWith"
"3081","Baptisia","Silphium","interactsWith"
"3082","Bouteloua","Chloris","interactsWith"
"3083","Bouteloua","Eragrostis","interactsWith"
"3084","Bouteloua","Juniperus","interactsWith"
"3085","Bouteloua","Prunus","interactsWith"
"3086","Bouteloua","Schedonnardus","interactsWith"
"3087","Bouteloua","Tridens","interactsWith"
"3088","Bouteloua","Vulpia","interactsWith"
"3089","Brickellia","Eupatorium","interactsWith"
"3090","Bromus","Carex","interactsWith"
"3091","Bromus","Ceanothus","interactsWith"
"3092","Bromus","Draba","interactsWith"
"3093","Bromus","Elymus","interactsWith"
"3094","Bromus","Erigeron","interactsWith"
"3095","Bromus","Geranium","interactsWith"
"3096","Bromus","Hordeum","interactsWith"
"3097","Bromus","Juncus","interactsWith"
"3098","Bromus","Juniperus","interactsWith"
"3099","Bromus","Lactuca","interactsWith"
"3100","Bromus","Opuntia","visitedBy"
"3101","Bromus","Penstemon","interactsWith"
"3102","Bromus","Poa","interactsWith"
"3103","Bromus","Polygonum","interactsWith"
"3104","Bromus","Rhus","interactsWith"
"3105","Bromus","Rosa","interactsWith"
"3106","Bromus","Silene","interactsWith"
"3107","Bromus","Symphyotrichum","visitsFlowersOf"
"3108","Bromus","Symphyotrichum","interactsWith"
"3109","Buchloe","Juniperus","interactsWith"
"3110","Callirhoe","Monarda","interactsWith"
"3111","Calylophus","Oenothera","interactsWith"
"3112","Calystegia","Eupatorium","visitsFlowersOf"
"3113","Calystegia","Geranium","interactsWith"
"3114","Calystegia","Rosa","interactsWith"
"3115","Carex","Cirsium","interactsWith"
"3116","Carex","Cornus","interactsWith"
"3117","Carex","Delphinium","interactsWith"
"3118","Carex","Draba","interactsWith"
"3119","Carex","Draba","adjacentTo"
"3120","Carex","Echinacea","eatenBy"
"3121","Carex","Echinacea","preyedUponBy"
"3122","Carex","Eleocharis","interactsWith"
"3123","Carex","Eupatorium","interactsWith"
"3124","Carex","Geranium","interactsWith"
"3125","Carex","Geum","interactsWith"
"3126","Carex","Hieracium","interactsWith"
"3127","Carex","Hordeum","interactsWith"
"3128","Carex","Hymenopappus","interactsWith"
"3129","Carex","Juncus","interactsWith"
"3130","Carex","Juncus","hostOf"
"3131","Carex","Juniperus","interactsWith"
"3132","Carex","Lepidium","interactsWith"
"3133","Carex","Linum","interactsWith"
"3134","Carex","Muhlenbergia","interactsWith"
"3135","Carex","Oligoneuron","interactsWith"
"3136","Carex","Packera","interactsWith"
"3137","Carex","Packera","visitsFlowersOf"
"3138","Carex","Plantago","interactsWith"
"3139","Carex","Polygonum","interactsWith"
"3140","Carex","Prunus","interactsWith"
"3141","Carex","Rosa","interactsWith"
"3142","Carex","Rubus","interactsWith"
"3143","Carex","Rumex","interactsWith"
"3144","Carex","Silene","interactsWith"
"3145","Carex","Solidago","visitsFlowersOf"
"3146","Carex","Solidago","interactsWith"
"3147","Carex","Symphyotrichum","interactsWith"
"3148","Carex","Vicia","interactsWith"
"3149","Carex","Viola","interactsWith"
"3150","Carex","Viola","hasHost"
"3151","Carex","Vulpia","interactsWith"
"3152","Ceanothus","Cercis","interactsWith"
"3153","Ceanothus","Helianthus","interactsWith"
"3154","Ceanothus","Lomatium","interactsWith"
"3155","Ceanothus","Rosa","interactsWith"
"3156","Ceanothus","Solidago","adjacentTo"
"3157","Ceanothus","Toxicodendron","interactsWith"
"3158","Celtis","Cirsium","visitsFlowersOf"
"3159","Celtis","Cornus","interactsWith"
"3160","Celtis","Cornus","visitsFlowersOf"
"3161","Celtis","Echinacea","flowersVisitedBy"
"3162","Celtis","Echinacea","visitsFlowersOf"
"3163","Celtis","Gleditsia","interactsWith"
"3164","Celtis","Helianthus","visitsFlowersOf"
"3165","Celtis","Juniperus","interactsWith"
"3166","Celtis","Monarda","interactsWith"
"3167","Celtis","Monarda","visitsFlowersOf"
"3168","Celtis","Opuntia","visitsFlowersOf"
"3169","Celtis","Prunus","hasHost"
"3170","Celtis","Prunus","eats"
"3171","Celtis","Prunus","pollinates"
"3172","Celtis","Rhus","interactsWith"
"3173","Celtis","Rosa","hasHost"
"3174","Celtis","Rumex","interactsWith"
"3175","Celtis","Silene","interactsWith"
"3176","Celtis","Silphium","eats"
"3177","Celtis","Solanum","hasHost"
"3178","Celtis","Solidago","visitsFlowersOf"
"3179","Celtis","Ulmus","interactsWith"
"3180","Celtis","Ulmus","visits"
"3181","Cercis","Prunus","eats"
"3182","Cercis","Rhus","interactsWith"
"3183","Chaerophyllum","Chloris","eatenBy"
"3184","Chamaesyce","Eragrostis","interactsWith"
